input position,input joint,output joint
"(-0.16, -1.97)","(-1.58, -1.87)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.47, -1.82)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.44, -1.86)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.5, -1.9)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.43, -1.83)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.51, -1.73)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.51, -1.79)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.49, -1.75)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.44, -1.78)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.55, -1.77)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.56, -1.73)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.55, -1.84)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.48, -1.76)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.51, -1.83)","(-1.49, -1.82)"
"(-0.16, -1.97)","(-1.41, -1.77)","(-1.49, -1.82)"
"(0.17, -1.99)","(-1.46, -1.4)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.58, -1.55)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.56, -1.58)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.52, -1.53)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.52, -1.51)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.42, -1.42)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.46, -1.41)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.47, -1.51)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.55, -1.4)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.45, -1.4)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.43, -1.47)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.4, -1.42)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.47, -1.44)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.5, -1.47)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.58, -1.46)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.39, -1.4)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.52, -1.48)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.42, -1.51)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.39, -1.58)","(-1.49, -1.49)"
"(0.17, -1.99)","(-1.52, -1.51)","(-1.49, -1.49)"
"(0.48, -1.91)","(-1.52, -1.14)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.56, -1.12)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.51, -1.08)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.49, -1.16)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.53, -1.14)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.43, -1.08)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.43, -1.15)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.58, -1.07)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.45, -1.25)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.48, -1.24)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.46, -1.11)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.41, -1.18)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.41, -1.22)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.48, -1.23)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.58, -1.19)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.5, -1.12)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.58, -1.1)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.42, -1.17)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.4, -1.1)","(-1.49, -1.16)"
"(0.48, -1.91)","(-1.44, -1.22)","(-1.49, -1.16)"
"(0.76, -1.73)","(-1.42, -0.85)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.42, -0.74)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.51, -0.89)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.48, -0.75)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.55, -0.88)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.53, -0.85)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.48, -0.75)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.57, -0.73)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.46, -0.8)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.53, -0.76)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.52, -0.86)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.47, -0.76)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.45, -0.77)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.54, -0.75)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.53, -0.88)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.47, -0.91)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.53, -0.86)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.43, -0.9)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.54, -0.86)","(-1.49, -0.83)"
"(0.76, -1.73)","(-1.58, -0.77)","(-1.49, -0.83)"
"(0.96, -1.47)","(-1.43, -0.53)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.42, -0.42)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.48, -0.55)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.39, -0.4)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.58, -0.49)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.57, -0.42)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.45, -0.45)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.48, -0.58)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.53, -0.49)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.4, -0.49)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.56, -0.56)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.57, -0.5)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.39, -0.56)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.44, -0.41)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.4, -0.44)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.39, -0.5)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.5, -0.55)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.51, -0.5)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.52, -0.42)","(-1.49, -0.5)"
"(0.96, -1.47)","(-1.51, -0.54)","(-1.49, -0.5)"
"(1.07, -1.16)","(-1.41, -0.16)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.58, -0.15)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.43, -0.26)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.56, -0.14)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.52, -0.22)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.49, -0.24)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.54, -0.16)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.46, -0.22)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.43, -0.17)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.54, -0.15)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.43, -0.26)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.49, -0.09)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.44, -0.25)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.54, -0.24)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.51, -0.23)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.5, -0.07)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.44, -0.15)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.49, -0.07)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.41, -0.16)","(-1.49, -0.17)"
"(1.07, -1.16)","(-1.42, -0.27)","(-1.49, -0.17)"
"(1.07, -0.83)","(-1.48, 0.13)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.45, 0.17)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.49, 0.09)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.55, 0.25)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.5, 0.2)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.54, 0.16)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.59, 0.1)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.54, 0.12)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.56, 0.15)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.52, 0.08)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.44, 0.11)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.56, 0.23)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.56, 0.26)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.58, 0.12)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.46, 0.08)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.53, 0.13)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.56, 0.14)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.48, 0.11)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.46, 0.07)","(-1.49, 0.17)"
"(1.07, -0.83)","(-1.52, 0.17)","(-1.49, 0.17)"
"(0.96, -0.52)","(-1.42, 0.44)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.44, 0.57)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.57, 0.57)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.49, 0.54)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.4, 0.44)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.51, 0.49)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.54, 0.5)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.42, 0.59)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.54, 0.57)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.48, 0.5)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.41, 0.58)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.57, 0.52)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.56, 0.58)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.48, 0.48)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.57, 0.45)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.56, 0.42)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.41, 0.43)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.52, 0.42)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.56, 0.56)","(-1.49, 0.5)"
"(0.96, -0.52)","(-1.55, 0.4)","(-1.49, 0.5)"
"(0.76, -0.26)","(-1.54, 0.8)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.42, 0.79)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.56, 0.88)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.46, 0.87)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.42, 0.78)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.56, 0.82)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.49, 0.83)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.53, 0.75)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.4, 0.9)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.56, 0.75)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.41, 0.73)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.57, 0.78)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.55, 0.89)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.47, 0.87)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.45, 0.74)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.45, 0.78)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.41, 0.89)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.47, 0.87)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.46, 0.8)","(-1.49, 0.83)"
"(0.76, -0.26)","(-1.4, 0.75)","(-1.49, 0.83)"
"(0.48, -0.08)","(-1.47, 1.11)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.44, 1.09)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.4, 1.17)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.47, 1.16)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.52, 1.12)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.53, 1.07)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.42, 1.13)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.54, 1.11)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.39, 1.25)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.56, 1.13)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.4, 1.11)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.54, 1.09)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.47, 1.18)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.4, 1.24)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.55, 1.24)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.48, 1.08)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.47, 1.19)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.47, 1.19)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.42, 1.14)","(-1.49, 1.16)"
"(0.48, -0.08)","(-1.5, 1.15)","(-1.49, 1.16)"
"(0.17, 0.0)","(-1.54, 1.58)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.44, 1.47)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.44, 1.44)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.58, 1.45)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.52, 1.59)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.48, 1.45)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.53, 1.53)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.51, 1.46)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.48, 1.43)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.39, 1.54)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.54, 1.48)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.49, 1.58)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.58, 1.5)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.49, 1.57)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.56, 1.54)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.44, 1.42)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.44, 1.51)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.55, 1.49)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.52, 1.47)","(-1.49, 1.49)"
"(0.17, 0.0)","(-1.51, 1.43)","(-1.49, 1.49)"
"(-0.16, -0.03)","(-1.4, 1.73)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.54, 1.92)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.54, 1.92)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.48, 1.75)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.59, 1.86)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.58, 1.91)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.58, 1.89)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.57, 1.8)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.52, 1.75)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.4, 1.77)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.53, 1.84)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.5, 1.83)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.47, 1.82)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.52, 1.79)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.45, 1.87)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.51, 1.82)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.45, 1.89)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.47, 1.75)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.58, 1.73)","(-1.49, 1.82)"
"(-0.16, -0.03)","(-1.49, 1.75)","(-1.49, 1.82)"
"(-0.46, -0.16)","(-1.53, 2.1)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.39, 2.14)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.45, 2.17)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.41, 2.08)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.5, 2.23)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.57, 2.07)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.44, 2.13)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.55, 2.24)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.55, 2.11)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.52, 2.11)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.57, 2.23)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.41, 2.22)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.57, 2.17)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.43, 2.09)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.5, 2.07)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.4, 2.19)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.46, 2.23)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.51, 2.18)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.56, 2.07)","(-1.49, 2.15)"
"(-0.46, -0.16)","(-1.4, 2.1)","(-1.49, 2.15)"
"(-0.71, -0.38)","(-1.42, 2.43)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.46, 2.53)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.5, 2.52)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.54, 2.47)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.39, 2.54)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.57, 2.44)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.56, 2.52)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.5, 2.45)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.51, 2.58)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.4, 2.45)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.41, 2.53)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.4, 2.51)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.56, 2.4)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.47, 2.48)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.42, 2.47)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.45, 2.45)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.42, 2.51)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.45, 2.55)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.51, 2.45)","(-1.49, 2.48)"
"(-0.71, -0.38)","(-1.4, 2.46)","(-1.49, 2.48)"
"(-0.86, -0.67)","(-1.54, 2.8)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.58, 2.89)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.39, 2.83)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.49, 2.84)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.57, 2.77)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.4, 2.75)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.41, 2.75)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.55, 2.8)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.4, 2.84)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.58, 2.89)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.5, 2.8)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.43, 2.86)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.44, 2.81)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.41, 2.72)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.41, 2.81)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.58, 2.89)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.43, 2.87)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.53, 2.86)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.57, 2.88)","(-1.49, 2.81)"
"(-0.86, -0.67)","(-1.41, 2.75)","(-1.49, 2.81)"
"(-0.92, -1.0)","(-1.39, 3.1)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.52, 3.11)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.41, 3.12)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.57, 3.12)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.55, 3.06)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.48, 3.09)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.55, 3.09)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.49, 3.1)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.47, 3.12)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.47, 3.17)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.44, 3.09)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.55, 3.07)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.54, 3.07)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.5, 3.12)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.44, 3.17)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.55, 3.22)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.49, 3.06)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.46, 3.05)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.46, 3.15)","(-1.49, 3.14)"
"(-0.92, -1.0)","(-1.54, 3.12)","(-1.49, 3.14)"
"(-0.6, -0.92)","(-1.15, -3.18)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.07, -3.06)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.24, -3.18)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.09, -3.21)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.21, -3.15)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.19, -3.08)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.1, -3.07)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.19, -3.17)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.1, -3.19)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.12, -3.04)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.1, -3.13)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.25, -3.17)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.07, -3.17)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.11, -3.19)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.08, -3.23)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.08, -3.19)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.11, -3.22)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.11, -3.16)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.11, -3.21)","(-1.16, -3.14)"
"(-0.6, -0.92)","(-1.06, -3.1)","(-1.16, -3.14)"
"(-0.54, -1.24)","(-1.1, -2.72)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.12, -2.91)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.14, -2.8)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.21, -2.76)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.14, -2.9)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.08, -2.71)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.26, -2.88)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.06, -2.89)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.18, -2.72)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.14, -2.83)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.15, -2.72)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.14, -2.72)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.16, -2.76)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.09, -2.86)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.25, -2.81)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.23, -2.71)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.1, -2.76)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.09, -2.76)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.25, -2.82)","(-1.16, -2.81)"
"(-0.54, -1.24)","(-1.21, -2.9)","(-1.16, -2.81)"
"(-0.39, -1.53)","(-1.24, -2.46)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.2, -2.5)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.14, -2.4)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.21, -2.42)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.09, -2.45)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.14, -2.52)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.12, -2.49)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.14, -2.53)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.12, -2.43)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.21, -2.43)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.11, -2.49)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.26, -2.57)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.12, -2.49)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.23, -2.44)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.06, -2.39)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.07, -2.4)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.21, -2.5)","(-1.16, -2.48)"
"(-0.39, -1.53)","(-1.11, -2.45)","(-1.16, -2.48)"
